Age,Sex,Occupation,Fee Structure ID,Loyalty Classification,Banking Relationship,Estimated Income,Superannuation Savings,Amount of Credit Cards,Credit Card Balance,Bank Loans,Checking Accounts,Saving Accounts,Foreign Currency Account,Business Lending,Properties Owned,Contact_to_Meeting_Days,Bank_Joined_Days,Nationality
77,M,Engineer II,H,Jade,Retail,93027.8087,27700.42,1,1406.1109999999999,36983.653399999996,131564.47975,272338.4730824999,7690.9532,789869.1994,0,-277,12177,Maori
84,M,Safety Technician III,L,Silver,Retail,287612.73449999996,40792.799999999996,2,3400.6236,1092748.5288,173193.7536,349634.89008,20724.315599999998,119395.7232,2,-37,7558,Asian
43,F,General Manager,MR,Silver,Investments Only,337642.83,25559.550000000003,1,380.90250000000003,869897.4345,222215.74829999995,46827.90403200002,46891.021499999995,660501.864,0,-120,4932,Indian
63,M,Professor,MR,Jade,Retail,136612.5,7610.0,1,2770.515,781474.89,509635.85579999996,133223.11948800003,2622.18,73545.885,3,-234,5478,Pacific Islander
27,F,Office Assistant II,H,Jade,Commercial,74853.5025,27744.29,2,2065.5558,41043.8259,112290.67149299999,112199.00563871999,36351.4536,220870.881,1,-357,6489,Pacific Islander
79,F,Human Resources Assistant I,MR,Jade,Investments Only,60765.1956,27461.04,1,4526.7936,662455.3679999999,331055.41266,210404.10671279998,59849.6106,1808460.9066,3,-210,3619,Asian
52,F,Web Designer I,MR,Jade,Retail,256845.42,74548.4,1,12549.823,1575353.2794999997,1089482.4669299999,741795.4535705998,66039.402,1291547.6859999998,3,35,7375,Maori
69,M,Office Assistant IV,MR,Jade,Investments Only,139304.5632,15802.16,1,531.9468,234198.3556,112981.358512,63014.44157008,31654.167599999997,1097467.1312,3,-318,3800,Asian
64,M,Assistant Professor,MR,Jade,Retail,162100.55289999998,23201.51,3,2074.3458,201708.5925,300592.87557000003,50869.563557999994,1915.4995000000001,245486.3593,3,-105,12039,Asian
24,F,Help Desk Operator,MR,Jade,Retail,25072.5561,12405.91,1,1304.7679999999998,111518.4328,12250.819392,36857.46519935999,2117.6032,449389.42879999994,3,29,12879,European
63,M,Research Assistant I,L,Platinum,Retail,351000.81279999996,48637.6,1,6601.7952,382440.4584,260264.86886400005,622404.84354048,31525.894400000005,717931.6144,3,39,9184,Pacific Islander
33,M,Automation Specialist IV,H,Gold,Institutional,206314.5784,28171.079999999998,1,4469.5056,312920.53170000005,135594.88387199998,188024.90563584006,4690.0644,870305.4297,2,-112,6951,Pacific Islander
66,F,Statistician III,MR,Jade,Retail,121719.6288,24659.52,1,4550.144,217964.03200000004,66057.73824,72324.754432,3055.6160000000004,296392.19200000004,3,331,4309,Indian
85,F,Staff Accountant II,MR,Jade,Retail,191665.01760000002,19524.84,3,1458.3756,246196.3596,198039.35936000003,57926.51261279997,17416.078400000002,972737.1847999999,3,-355,8439,European
47,F,Account Representative I,H,Silver,Retail,97563.08159999999,9176.76,1,2519.7047999999995,765725.4575999998,718241.0097599999,160052.47192799996,40524.357599999996,1204313.5872,2,-116,13052,European
79,F,Biostatistician I,MR,Platinum,Retail,91093.44240000001,1758.5100000000002,1,1008.1557000000001,332428.17150000005,26834.923080000004,17078.511760200003,4242.828600000001,352941.68880000006,2,107,11215,Asian
23,F,Data Coordiator,H,Gold,Investments Only,94763.8536,54354.3,2,5371.7664,722990.9232000001,842074.077312,196049.07743616006,54034.8432,1761769.8384000002,3,-197,11295,European
82,M,Recruiting Manager,MR,Gold,Retail,260184.04439999998,18881.84,3,6592.2974,689412.9783999999,595693.282576,1318234.1935593593,44074.4814,2616405.5902,2,80,5512,Asian
50,M,Office Assistant II,MR,Jade,Retail,93421.3644,14248.52,2,579.241,369735.431,48226.54928,117810.57038399998,6313.528,263523.715,2,-106,5171,European
36,M,Budget/Accounting Analyst I,MR,Jade,Commercial,161007.264,12394.36,1,1038.5628,244729.88759999996,317257.841736,144330.58800072,3366.2375999999995,219686.25359999997,1,-162,12474,European
56,F,Safety Technician II,H,Gold,Retail,259370.6832,56458.62,1,10316.565,812424.3300000001,487626.642,1422244.3724999998,44822.565,706270.995,2,-342,12282,Asian
78,M,Programmer III,L,Jade,Investments Only,242230.66100000002,49757.55,2,325.2448,224641.419,506432.96432,131672.57072319998,27583.1764,799213.2788,3,57,5727,European
76,F,Help Desk Operator,H,Jade,Investments Only,271898.88,3548.4,2,2907.354,466668.822,415125.7572,115318.700604,77605.242,2260098.54,0,203,12470,Indian
76,F,Community Outreach Specialist,MR,Jade,Private Bank,212867.655,33481.5,2,3374.6375000000003,576469.595,51038.0052,47565.419356000006,5204.907499999999,336494.275,1,-108,4184,Asian
20,F,Statistician I,L,Jade,Institutional,165420.5796,12589.42,2,9621.1632,1772435.6496,907754.564112,948406.18154832,64273.439999999995,2187287.2032000003,0,11,3818,European
25,F,Web Developer III,H,Silver,Retail,21380.396800000002,24069.960000000003,2,1846.2204,575073.5792,235251.240828,96707.33440524,9708.6524,343847.831,0,98,8832,European
48,M,Budget/Accounting Analyst IV,MR,Platinum,Retail,237510.44999999998,24532.2,1,2757.8880000000004,1257273.7380000001,419055.33600000007,358292.31228,5785.101000000001,273302.63100000005,1,5,7627,Maori
49,M,Biostatistician III,MR,Jade,Private Bank,150279.9599,29544.739999999998,1,4577.013,732127.1849999999,244466.8452,282495.02112,21425.823,1071248.328,0,-215,12781,European
37,M,Automation Specialist III,L,Platinum,Retail,341681.1117,7059.15,3,1290.152,131948.07140000002,1224718.070864,675570.2907024001,54910.426199999994,2767797.5638,2,-134,3303,Asian
44,F,Software Engineer III,H,Jade,Retail,306885.60000000003,57248.0,1,765.7440000000001,438755.2,248250.04960000003,96817.51934400001,32810.816000000006,488406.8720000001,2,-411,11914,Asian
73,F,Community Outreach Specialist,H,Jade,Retail,304782.62399999995,7490.16,1,3823.1423999999997,627444.4176,101982.10175999999,161400.09473279997,26484.7968,322676.3232,0,-101,11238,Indian
20,M,Automation Specialist II,H,Jade,Retail,71815.30739999999,6737.21,2,3282.9075,769275.63,400727.40705,299640.686949,17095.1025,493064.0325,3,-212,10800,Indian
73,F,Office Assistant III,H,Jade,Investments Only,295262.976,16664.32,1,4472.4992,759216.9920000001,193086.590784,179949.13058752005,39324.0448,1341895.5776000002,2,-165,10153,Pacific Islander
35,M,Software Engineer I,H,Jade,Commercial,229131.6928,17152.18,1,3523.026,457350.843,849808.3047199999,1566778.1533863998,119004.846,284163.081,0,202,6122,Indian
26,F,Account Coordinator,H,Platinum,Retail,44050.063799999996,16904.71,1,2706.9839999999995,439352.06399999995,300301.2036,224547.80320799994,28908.935999999994,417986.9639999999,1,94,11792,Asian
56,F,Biostatistician IV,H,Jade,Commercial,209915.0625,16256.5,1,2649.6015,353071.5825,1162255.44708,458785.0448999999,50477.154,1377314.0745,2,-325,7185,European
17,F,Geologist III,H,Gold,Retail,80085.6379,22494.52,2,207.1667,189393.84989999997,356797.170675,121311.0380295,1011.7946,355533.7104,3,-37,4390,European
59,M,Product Engineer,H,Jade,Retail,138504.1875,4599.0,1,4919.235,171726.99,160804.34999999998,258895.00349999996,44954.182499999995,499117.57499999995,0,12,10831,Asian
53,F,Computer Systems Analyst IV,MR,Jade,Retail,109316.4396,26015.899999999998,1,625.4952,297293.529,127842.78666599999,159627.14845433997,62604.8868,868200.057,1,-201,12940,Indian
35,F,Automation Specialist II,MR,Gold,Retail,265028.3631,45402.12,1,1547.0271000000002,478689.94440000004,559903.14045,285111.4619115001,75594.8943,718720.4844000001,2,-1,5338,European
53,F,Professor,H,Gold,Retail,299641.48760000005,9720.62,2,362.9808,797452.4376000001,556194.523248,783508.8066624,26740.0224,1645955.4384,0,127,12630,Asian
54,F,GIS Technical Architect,MR,Platinum,Retail,157834.47819999998,22631.63,1,350.9625,269137.89,189348.226725,67931.91860175002,1691.6025,611983.05,1,-285,5471,Asian
55,F,GIS Technical Architect,H,Silver,Retail,56129.111500000006,15281.45,2,2272.4364,172354.6432,106093.99017999998,145958.2426604,28780.9828,99605.93879999999,0,-494,8378,Asian
19,M,Editor,MR,Silver,Retail,146613.192,41363.520000000004,1,2540.5380000000005,234631.5972,109427.48817000001,45959.545031400005,6098.4924,1428173.9472,2,-200,8570,European
82,F,Web Designer I,H,Jade,Retail,159264.1248,21781.76,1,1800.1984,424822.112,124402.14758399998,99416.2925184,74616.256,1990441.0240000002,3,-42,11834,Asian
44,M,Account Representative I,MR,Jade,Investments Only,207384.1875,53205.75,1,3357.585,610026.255,720622.3774499998,232527.58686450004,42135.255,1260155.4299999997,3,-261,8617,European
83,M,Engineer IV,H,Jade,Private Bank,205225.23840000003,10022.880000000001,1,3599.769600000001,602116.6704000001,410756.84008800006,76431.96897840001,11436.768,331962.0864000001,1,233,4156,European
30,F,Biostatistician III,H,Silver,Retail,119065.26500000001,25859.350000000002,1,4260.597000000001,453298.879,504632.92572,144412.23726159998,34346.895,659102.62,2,-275,13084,European
60,M,Automation Specialist IV,L,Jade,Retail,419145.5488,39600.0,1,3865.3120000000004,2210291.072,1063269.482704,820159.2230145602,54966.6832,2369179.032,2,-196,10270,European
25,F,Director of Sales,H,Silver,Retail,182769.56190000003,18068.760000000002,1,3497.6502,967509.4297000001,158249.317116,70386.54409116002,5442.713100000001,300184.8344,3,9,4826,European
65,M,Social Worker,H,Jade,Institutional,235533.8916,47571.93,3,2692.2546,925870.68,521477.48267999996,400821.908256,3163.1922,1303721.7606,2,-108,8534,Pacific Islander
45,M,Assistant Manager,L,Gold,Investments Only,202929.5525,43977.299999999996,1,579.462,710672.352,83468.36154,40097.54623,60366.116,778678.71,2,-245,8447,Asian
78,M,Research Assistant I,H,Gold,Retail,213666.87999999998,29340.499999999996,1,5451.599999999999,673674.75,1599365.88,265037.7744000001,71299.2,2655115.05,3,243,6171,Maori
75,M,Sales Representative,H,Jade,Investments Only,58715.504400000005,14719.62,2,6588.945,1061278.686,506739.62839500007,108981.9252756,64661.85450000001,917115.0480000001,3,-307,8755,Indian
33,M,Geologist IV,H,Jade,Retail,71704.22399999999,37631.52,3,2471.4287999999997,190642.83839999998,83487.95928,152555.271048,5275.5552,477246.22559999995,1,-6,9370,Pacific Islander
79,F,Research Assistant IV,H,Silver,Investments Only,66091.9617,17906.91,1,4769.1765,77087.72459999999,249046.77895199996,394149.29700455995,6508.8114,1069796.5895999998,0,224,5507,Indian
42,F,Assistant Professor,H,Jade,Retail,37278.93,13131.9,2,3824.283,239843.184,128116.49088000001,401919.7342464,19662.575999999997,765189.0780000001,3,-525,3808,European
65,M,Analyst Programmer,L,Gold,Commercial,92216.16,40090.4,1,4887.96,1555706.2,40703.32080000001,25658.167407999998,84028.2,1975937.3599999999,2,-411,6971,European
85,M,Human Resources Manager,H,Gold,Private Bank,114508.9575,9772.349999999999,2,3269.1749999999997,418626.6,353615.85,83659.2435,15418.199999999999,1164363.9,2,76,8901,Asian
80,F,Web Designer IV,H,Silver,Investments Only,86172.3244,2564.96,1,1796.8060000000003,118018.70400000001,106327.148224,142091.73444480004,23100.05,109644.41780000001,0,271,11903,Indian
65,M,Budget/Accounting Analyst IV,L,Gold,Private Bank,81162.8928,11099.2,3,461.5872,415774.53119999997,54045.405024,130994.87997024001,17879.6832,423140.4384,1,-347,7089,European
77,M,Staff Accountant III,MR,Jade,Investments Only,47428.505600000004,21055.440000000002,1,2420.796,192982.006,56397.72684,12407.4999048,18277.364,279713.672,3,-115,7089,European
30,M,Financial Advisor,MR,Platinum,Private Bank,289744.1792,33890.56,2,6774.144,659253.5040000001,1010828.2496000001,328594.61606400006,31477.056,1390700.48,0,-448,6117,European
43,M,Teacher,L,Silver,Investments Only,153481.104,16824.239999999998,1,5475.6359999999995,458409.096,74659.723344,111594.32765712001,60153.177599999995,872486.3664,0,-428,5083,European
42,F,Geologist IV,H,Gold,Commercial,184517.0514,11338.82,2,4505.5830000000005,67647.557,221426.13585999998,56868.71245380002,7776.4038,1034413.9426000001,3,-217,10671,Indian
85,F,Geological Engineer,MR,Jade,Retail,142534.0176,5158.5,2,51.9042,847748.9122,164281.03482600002,206879.48920530002,51537.88760000001,400565.5924,3,-86,4548,Indian
73,M,Developer I,H,Jade,Retail,133713.4344,17667.93,1,789.6840000000001,936515.9104,342366.25869600003,292636.10891592,15525.1208,1344158.1216000002,3,-404,6590,European
79,M,Operator,H,Jade,Commercial,442113.94499999995,21945.0,1,13749.824999999999,2538730.125,478908.75599999994,675057.5549999999,47344.2,1886286.75,2,-100,12633,European
75,M,Web Developer III,MR,Silver,Private Bank,210223.4076,29360.74,2,7510.097000000001,121701.27900000001,253781.19782400003,427659.77003007993,54330.367000000006,711150.9712000001,3,-40,8538,European
60,M,Dental Hygienist,MR,Silver,Private Bank,223156.4976,25586.19,1,1107.516,787973.9904,263889.89680199994,291140.56777788006,9479.839199999999,269938.9812,0,-241,6790,Pacific Islander
79,M,Software Engineer I,H,Gold,Retail,346125.01470000006,6635.21,3,3076.6392000000005,561119.3514,93368.6622,74694.92976000001,35345.94300000001,341892.59760000004,0,132,9834,European
83,F,Design Engineer,L,Gold,Retail,96650.08640000001,7967.120000000001,1,187.1492,95472.50720000001,154720.8663,65815.876203,13697.7764,211659.51520000002,0,83,10423,Asian
19,F,Web Designer III,L,Silver,Investments Only,309043.0,38055.5,1,7.643999999999999,251126.148,1277598.3620400003,320561.0435663999,90415.416,2316850.536,1,-71,10069,Asian
30,M,Tax Accountant,H,Gold,Retail,204852.96000000002,25979.2,1,4597.76,607243.264,675175.6492800001,285210.5621503999,91763.712,1849181.1840000001,3,-271,5023,Indian
18,F,VP Marketing,H,Jade,Commercial,18687.5037,11913.61,2,1934.4743999999998,99325.7856,18265.848768,13120.39363392,6652.2528,234551.5056,0,-215,4167,Pacific Islander
41,M,Account Representative II,H,Jade,Investments Only,121744.13999999998,18388.3,1,69.083,673352.995,209735.55064,436849.18976159993,6280.589,782398.2739999999,2,-553,7924,European
76,M,Health Coach I,H,Jade,Institutional,105503.2992,23746.94,1,2309.6933999999997,139718.1198,467531.8491,504934.397028,58343.8878,1024519.9866,2,-56,3691,Asian
17,M,Operator,L,Silver,Investments Only,101046.9852,56550.8,2,4228.4192,961441.0187999998,622292.9545,612547.612005,50695.846,1073375.3872,3,230,3391,European
23,M,Safety Technician II,H,Silver,Retail,201990.14219999997,30222.41,1,4434.9153,1174154.6486,178640.517384,84981.84612696,42678.519199999995,217613.8916,2,-256,8973,Asian
79,M,Software Engineer I,MR,Platinum,Retail,165248.5824,8481.88,1,294.8,25841.420000000002,97388.28,88082.2888,8075.1,235244.02,1,-123,11246,Indian
26,F,Statistician III,L,Jade,Private Bank,429407.79199999996,16539.6,2,149.952,656065.3439999999,370760.544,182908.53504000002,67940.928,341071.104,0,-431,7886,European
56,F,Paralegal,H,Silver,Retail,140967.36,52781.600000000006,1,2087.0080000000003,359976.848,677419.0808000001,143665.63103199998,19850.600000000002,818477.9680000001,0,-326,5718,Pacific Islander
42,F,Web Designer II,H,Gold,Private Bank,115916.64369999999,19367.2,2,3469.9409,209574.5567,189991.37673000002,276331.90237729996,6797.9001,494876.64129999996,3,-24,4671,Asian
45,M,Account Representative II,MR,Silver,Retail,114733.13280000002,7229.12,1,1232.848,91949.024,258235.76640000005,78989.76383999997,36592.896,999849.008,1,-233,3638,European
73,M,Recruiter,L,Jade,Retail,251704.6875,30770.25,1,9856.349999999999,136945.19999999998,553548.345,1141100.37405,27807.149999999998,726660.8999999999,3,-111,9894,Pacific Islander
30,M,Automation Specialist II,H,Platinum,Retail,282952.6752,52922.58,1,8432.6256,727530.4820000001,126627.51647,246923.65711650002,92195.9192,2413215.0952,2,-259,9734,European
67,M,Geologist IV,MR,Platinum,Private Bank,180332.334,43263.48,3,8812.401000000002,2226593.538,325495.8057,155564.54713800002,16334.799,2847340.08,2,24,9925,Indian
76,M,Analog Circuit Design manager,L,Silver,Commercial,45199.2592,29204.84,1,1838.5596,268609.52160000004,97690.967244,27278.323930439998,10005.984,82071.4464,0,143,3357,European
35,M,Software Consultant,MR,Jade,Retail,51431.3467,24151.17,3,3418.0352,587904.0384000001,314191.699968,265646.00201216,28252.9536,208792.192,1,-210,11721,Indian
75,F,Programmer Analyst IV,H,Jade,Retail,111317.58,33229.8,2,3369.4650000000006,745633.3500000001,200614.2336,215158.76553600005,6517.665000000001,898980.3900000001,2,178,8792,Asian
26,M,Accountant IV,MR,Silver,Investments Only,108265.00199999998,9449.460000000001,1,2555.9256,410837.33440000005,44314.680704000006,100277.79176448002,7987.311200000001,429344.1096000001,0,243,6615,Indian
75,M,Financial Analyst,L,Gold,Retail,134574.348,58154.06,3,10211.296,356455.552,380744.8140799999,997420.1215744,106490.016,1097745.28,2,-232,9228,European
81,M,Systems Administrator II,MR,Jade,Investments Only,188217.24320000003,29859.52,2,589.9040000000001,164965.56800000003,164465.82768000005,38909.700244800006,13642.496000000001,849630.6720000001,3,-470,3784,Pacific Islander
27,F,Account Coordinator,H,Jade,Private Bank,368461.71810000006,8461.26,1,5088.7035,1183891.5855,69111.96048,186134.11549920004,62583.9615,1661704.389,1,62,11055,Asian
48,M,Nuclear Power Engineer,H,Jade,Private Bank,180788.00400000002,8935.04,1,6572.4800000000005,1157401.1424,463475.8582560001,57619.77645231999,54093.608,1228270.6560000002,1,-447,12060,European
40,F,Structural Analysis Engineer,H,Silver,Retail,94643.60760000002,35530.34,1,1454.7060000000001,225598.78000000003,265124.43100000004,101359.10939,16672.172000000002,250634.318,1,56,3614,European
37,F,Design Engineer,H,Silver,Investments Only,208842.24,26716.8,1,3752.9519999999998,93611.268,40781.0193,17195.065398,41560.685999999994,1280085.576,1,-151,5932,European
72,M,Administrative Assistant IV,H,Jade,Retail,166815.53910000002,17196.58,1,2543.3174,0.0,253759.06771999996,167218.47531480002,31805.146799999995,656415.9222,3,-216,6267,European
50,F,Automation Specialist I,MR,Gold,Retail,29881.248100000004,6799.49,2,4244.8916,328365.972,287085.519404,395777.43233184,2712.8844,121018.84520000001,0,-175,8979,Maori
55,M,Automation Specialist IV,H,Gold,Retail,295246.07279999997,48798.54,3,3319.8417,572098.5584999999,518321.89142999996,122791.18611060003,44293.605299999996,675214.2557999999,2,-317,12776,European
