Client ID,Age,Sex,Joined Bank,Banking Contact ID,NationalityID,Occupation,AdvisorID,Last Contact,Last Meeting,Fee Structure ID,Loyalty Classification,Banking Relationship,Estimated Income,Superannuation Savings,Amount of Credit Cards,Credit Card Balance,Bank Loans,Bank Deposits,Checking Accounts,Saving Accounts,Foreign Currency Account,Business Lending,Properties Owned,Risk Weighting,Contact_to_Meeting_Days,Bank_Joined_Days,Occurrence
NZ79088,75,M,1999-11-01,BC_45,E,Financial Analyst,IA15,2015-08-11,2014-12-22,L,Gold,Retail,134574.348,58154.06,3,10211.296,356455.552,2100661.0432000007,380744.8140799999,997420.1215744,106490.016,1097745.28,2,4,-232,9228,1
NZ57637,81,M,2014-09-27,BC_48,PI,Systems Administrator II,IA15,2016-06-28,2015-03-16,MR,Jade,Investments Only,188217.24320000003,29859.52,2,589.9040000000001,164965.56800000003,166547.6736,164465.82768000005,38909.700244800006,13642.496000000001,849630.6720000001,3,2,-470,3784,1
NZ94614,27,F,1994-10-31,BC_36,A,Account Coordinator,IA20,2015-10-14,2015-12-15,H,Jade,Private Bank,368461.71810000006,8461.26,1,5088.7035,1183891.5855,189500.5368,69111.96048,186134.11549920004,62583.9615,1661704.389,1,3,62,11055,1
NZ16622,48,M,1992-01-30,BC_41,E,Nuclear Power Engineer,IA3,2016-02-06,2014-11-16,H,Jade,Private Bank,180788.00400000002,8935.04,1,6572.4800000000005,1157401.1424,869732.4747520001,463475.8582560001,57619.77645231999,54093.608,1228270.6560000002,1,2,-447,12060,1
NZ36995,40,F,2015-03-16,BC_30,E,Structural Analysis Engineer,IA9,2015-07-17,2015-09-11,H,Silver,Retail,94643.60760000002,35530.34,1,1454.7060000000001,225598.78000000003,448672.114,265124.43100000004,101359.10939,16672.172000000002,250634.318,1,2,56,3614,1
NZ86491,37,F,2008-11-09,BC_36,E,Design Engineer,IA1,2015-12-29,2015-07-31,H,Silver,Investments Only,208842.24,26716.8,1,3752.9519999999998,93611.268,49719.32490000001,40781.0193,17195.065398,41560.685999999994,1280085.576,1,2,-151,5932,1
NZ59827,72,M,2007-12-10,BC_27,E,Administrative Assistant IV,IA21,2016-03-12,2015-08-09,H,Jade,Retail,166815.53910000002,17196.58,1,2543.3174,0.0,253759.06771999996,253759.06771999996,167218.47531480002,31805.146799999995,656415.9222,3,4,-216,6267,1
NZ74969,50,F,2000-07-07,BC_25,M,Automation Specialist I,IA15,2016-02-02,2015-08-11,MR,Gold,Retail,29881.248100000004,6799.49,2,4244.8916,328365.972,974755.4844879999,287085.519404,395777.43233184,2712.8844,121018.84520000001,0,1,-175,8979,1
NZ21853,55,M,1990-02-13,BC_15,E,Automation Specialist IV,IA22,2015-09-17,2014-11-04,H,Gold,Retail,295246.07279999997,48798.54,3,3319.8417,572098.5584999999,635126.8247100001,518321.89142999996,122791.18611060003,44293.605299999996,675214.2557999999,2,2,-317,12776,1
NZ23903,83,F,2008-04-12,BC_42,A,Structural Analysis Engineer,IA14,2016-07-12,2016-01-31,H,Silver,Investments Only,427085.6535,23309.91,1,7634.598,1276408.7724,913709.354538,338791.108986,405830.68297625997,26682.378,1760206.1241,2,4,-163,6143,1
NZ68777,23,M,1997-12-26,BC_14,A,Web Designer IV,IA15,2016-05-25,2015-11-02,MR,Silver,Private Bank,184915.9287,27065.199999999997,1,2620.9224,529717.7088,541630.836288,594289.389816,154816.14737231992,14453.668799999998,872754.8903999999,1,2,-205,9903,1
NZ81707,27,M,1990-04-08,BC_43,A,Account Representative II,IA1,2016-02-25,2014-11-05,H,Jade,Investments Only,129198.45120000001,5012.000000000001,2,1833.1152000000002,66204.964,355267.5591920001,199588.51640000002,219547.36804000003,24483.4016,1117017.0704,3,2,-477,12722,1
NZ97656,35,F,2011-05-15,BC_5,I,Accountant III,IA3,2016-02-13,2016-02-12,H,Jade,Investments Only,78862.16759999999,33395.729999999996,1,1133.3196,113710.554,1044347.8923360001,357785.8520039999,749319.61275108,27711.234,745831.4112,0,2,-1,5015,1
NZ55034,17,F,2007-03-11,BC_36,E,Computer Systems Analyst II,IA4,2016-02-20,2015-09-19,H,Gold,Investments Only,108125.22239999998,6694.92,2,1120.1976,49795.4808,75106.64080799998,84017.59819199999,37222.34198687999,14035.816799999999,358276.32,1,1,-154,6541,1
NZ96166,67,M,2011-06-18,BC_36,A,Administrative Assistant III,IA3,2016-07-15,2014-12-23,MR,Silver,Private Bank,84951.9216,13223.6,1,681.785,214777.30299999999,170981.8214,158912.51636,51535.932520799994,19774.859,325713.77800000005,0,1,-570,4981,1
NZ96324,22,F,2008-01-23,BC_19,E,Social Worker,IA14,2015-08-27,2015-09-23,H,Gold,Retail,336120.7304,22770.02,2,7766.1584,1430031.8032,198246.624576,173465.796504,63213.63960912,68913.6448,1320916.3968,1,4,27,6223,1
NZ47674,24,M,2008-10-22,BC_45,M,Actuary,IA22,2015-10-30,2015-10-14,H,Jade,Investments Only,140323.20500000002,8938.050000000001,3,4899.015000000001,889037.5725000001,784312.3282500001,424109.6293500001,125489.97252000001,41827.99500000001,1016663.6700000002,2,2,-16,5950,1
NZ70317,67,F,2005-11-18,BC_41,E,Web Developer III,IA19,2015-08-30,2014-12-23,L,Platinum,Private Bank,72442.6395,23670.24,1,2554.2891000000004,107623.4742,420518.01191400003,134675.70316200002,140172.670638,35107.2117,80798.6421,0,1,-250,7019,1
NZ38895,84,M,1994-07-11,BC_11,M,Web Designer I,IA18,2016-06-22,2016-05-30,H,Silver,Retail,291925.8496,43220.44,1,2687.7780000000002,488765.65199999994,397013.27526,292055.74272000004,118282.57580159996,56625.8292,443851.65839999996,2,3,-23,11167,1
NZ61906,42,M,1991-08-24,BC_46,A,Human Resources Assistant IV,IA8,2015-12-10,2015-10-09,H,Jade,Private Bank,180724.3392,26183.52,1,6063.2064,1175056.1568,1980490.1669279998,414220.165632,809800.42381056,4968.9504,1612431.7488,3,2,-62,12219,1
NZ91852,48,M,1993-04-05,BC_12,E,Software Engineer III,IA10,2016-02-12,2015-10-19,L,Jade,Institutional,427268.00999999995,27324.85,1,7808.316,1257605.592,1122750.57336,793247.6877,504017.3769539999,17792.018,1572554.988,0,5,-116,11629,1
NZ49429,47,M,2007-10-09,BC_48,A,Senior Developer,IA6,2016-04-19,2014-11-25,H,Gold,Private Bank,283418.5788,30792.3,3,3031.8,123176.175,259129.27125,110561.8224,192653.97553199995,33826.89,282955.29,0,2,-511,6329,1
NZ50848,80,M,1993-04-17,BC_12,E,Software Engineer I,IA20,2016-03-10,2015-07-18,MR,Jade,Commercial,229460.7903,12437.9,1,3347.0334000000003,438345.75600000005,256292.323317,221487.19299,78786.1586493,16752.9546,457903.71630000003,3,2,-236,11617,1
NZ25130,53,M,2016-03-11,BC_39,E,Human Resources Assistant II,IA3,2015-09-14,2015-09-08,H,Silver,Private Bank,92389.0188,15887.04,2,737.0999999999999,946087.506,1117595.6064,335278.68192,277802.3364479999,14745.821999999998,979922.5800000001,2,1,-6,3253,1
NZ51890,30,F,2000-07-20,BC_23,E,Budget/Accounting Analyst III,IA14,2015-10-02,2014-12-07,H,Jade,Retail,275308.0876,7913.360000000001,1,10883.2542,2290528.5312,1114463.809368,221311.96214400002,478033.83823104,10609.953899999999,462554.9838,0,4,-299,8966,1
NZ29870,62,F,1995-11-30,BC_39,A,Product Engineer,IA7,2016-04-07,2014-11-16,H,Gold,Retail,185240.1825,5908.95,1,2658.0240000000003,204594.66,1843725.8851200002,606488.778,394217.70570000005,55984.716,592412.4,0,2,-508,10660,1
NZ24996,22,M,2005-08-26,BC_15,A,Biostatistician I,IA14,2016-06-10,2015-11-22,L,Gold,Investments Only,253601.6175,49237.65,1,6694.688,335206.2175,484219.57044999994,285434.69416,134562.07010399998,12308.219,1488519.8405,0,3,-201,7103,1
NZ28319,76,M,2000-12-04,BC_30,E,Geologist I,IA4,2015-12-05,2015-10-20,H,Silver,Commercial,169841.5956,23901.600000000002,1,878.5723999999999,294747.0332,135130.507488,76884.599088,98342.39174256,19026.5752,292525.92319999996,0,2,-46,8829,1
NZ24921,24,F,2015-01-29,BC_27,A,Web Designer IV,IA14,2015-11-28,2016-04-15,H,Gold,Private Bank,161884.00640000004,11589.76,1,4719.3408,273447.3792,437316.134976,197497.609344,163640.87631360002,8871.456000000002,126209.7792,1,2,139,3660,1
NZ97391,51,M,1998-05-02,BC_4,A,Media Manager III,IA17,2015-12-02,2015-09-06,H,Platinum,Retail,196246.4367,20241.21,1,1802.4943999999998,1226915.4785999998,1378832.6999439998,998950.2213879998,501866.9633367602,38252.5752,1971775.9544,1,3,-87,9776,1
NZ59368,30,M,2003-11-23,BC_42,E,Assistant Manager,IA1,2016-03-31,2015-03-27,H,Platinum,Commercial,108561.75920000001,2012.43,1,2532.0284,488439.1016,389075.569336,253087.99170400001,112189.7515464,36120.2769,946926.0298,3,1,-370,7745,1
NZ23354,78,M,1996-07-09,BC_11,E,VP Sales,IA12,2015-11-11,2016-02-04,H,Platinum,Retail,117375.8952,6336.09,1,1327.7021,178624.7001,99007.56027699998,59675.789756,44811.093034959995,8087.509399999999,118523.0409,3,1,85,10438,1
NZ29589,27,F,2009-07-06,BC_24,PI,Associate Professor,IA12,2016-01-07,2016-01-17,H,Jade,Investments Only,104350.9632,24810.88,1,1619.3632,366249.65760000004,153984.335488,179265.34579200004,32359.693189119997,5476.2047999999995,519730.47040000005,1,1,10,5693,1
NZ48477,35,M,1996-03-21,BC_31,I,Marketing Assistant,IA8,2016-02-27,2014-11-25,H,Jade,Investments Only,79692.8704,34412.04,2,4136.3608,1411246.7511999998,2844789.791272,1511916.252704,386732.26253375993,45795.5784,406621.8728,2,3,-459,10548,1
NZ70337,43,F,1991-07-05,BC_33,A,Engineer II,IA21,2016-06-17,2016-02-14,L,Silver,Retail,51567.2325,13658.75,1,962.78,127945.09,487858.69664000004,180295.60528,349985.58671999996,16788.758,821012.4160000001,0,1,-124,12269,1
NZ69809,25,F,2014-09-15,BC_23,A,Marketing Manager,IA1,2016-03-20,2015-01-05,H,Platinum,Retail,96948.99149999999,14055.06,3,3136.9608,578529.6168,224955.85344,202949.30255999998,41152.250145600025,38982.3228,973704.3467999999,0,2,-440,3796,1
NZ23817,38,F,1991-05-14,BC_43,I,Senior Cost Accountant,IA20,2015-10-03,2014-12-18,L,Jade,Investments Only,79643.41529999998,39162.42,1,935.3927999999999,227140.25189999997,309391.566939,114432.49736099999,182541.02449400994,4764.344999999999,767080.35,0,2,-289,12321,1
NZ36692,45,F,2002-11-30,BC_11,E,Teacher,IA17,2015-12-26,2015-07-19,H,Gold,Investments Only,224615.26080000002,53741.76,1,3521.4616,415665.0076,219556.121592,132335.19657600002,117898.62967679999,43711.4948,611524.0952000001,0,2,-160,8103,1
NZ39952,42,F,2012-02-27,BC_47,A,Clinical Specialist,IA21,2015-06-30,2016-01-02,MR,Gold,Private Bank,405658.19839999994,7958.919999999999,1,4448.5,125897.634,2182842.9806999997,422485.73819999996,719634.040734,28226.368,2701599.4699999997,2,3,186,4727,1
NZ30232,27,M,2001-05-16,BC_11,I,Human Resources Assistant III,IA9,2015-09-14,2015-02-05,H,Gold,Retail,282804.75519999996,49807.36,2,6825.772800000001,1890430.08,364617.942304,111279.50187200001,81565.50722320001,63673.271199999996,1726033.3552,3,3,-221,8666,1
NZ31886,48,F,2001-09-11,BC_32,E,Safety Technician II,IA5,2016-02-27,2015-11-29,MR,Silver,Retail,31366.693200000005,10557.68,1,205.8156,271792.2906,107355.608838,94171.58670000001,62153.24722200001,8563.053,58053.177599999995,2,1,-90,8548,1
NZ16521,58,M,2013-02-10,BC_21,I,Director of Sales,IA8,2016-02-24,2015-11-23,MR,Jade,Investments Only,143641.45919999998,14785.439999999999,3,3175.1711999999998,566354.1887999999,593952.759552,449086.23283199995,145880.59240704004,37314.0672,87414.624,0,2,-93,4378,1
NZ22770,28,F,2001-06-25,BC_29,I,Programmer I,IA21,2015-10-31,2015-05-14,L,Jade,Investments Only,304744.125,42528.75,2,314.25,477185.625,339201.75,271361.4,236084.418,34078.5,329440.125,2,3,-170,8626,1
NZ74369,73,M,2007-10-21,BC_43,A,Media Manager III,IA20,2015-12-29,2016-03-16,H,Silver,Retail,69280.848,2951.0,1,995.1318,143005.4808,59107.814999999995,25699.049999999996,61763.383499999996,14433.0888,241575.01679999998,0,1,78,6317,1
NZ31020,55,M,2011-05-05,BC_25,I,Software Engineer IV,IA8,2016-05-11,2015-05-31,H,Jade,Retail,192746.0646,14270.78,1,4643.780500000001,756193.559,879489.48095,777653.8568399999,97762.19914560001,27008.2435,88303.3265,3,2,-346,5025,1
NZ83621,31,M,2013-07-09,BC_21,E,Systems Administrator I,IA2,2016-02-13,2015-09-13,MR,Silver,Investments Only,163869.5025,16638.75,1,1687.23,422732.925,260002.5885,86667.5295,224468.90140500004,7039.305,427554.85500000004,0,2,-153,4229,1
NZ87099,72,F,2001-01-24,BC_33,E,Research Associate,IA2,2015-08-24,2015-01-12,H,Gold,Investments Only,303730.875,56672.25,2,3246.18,907795.6125,779074.21995,350880.75555,277968.92397299997,18711.7125,972113.9924999999,1,3,-224,8778,1
NZ68353,71,F,2013-06-19,BC_49,E,Information Systems Manager,IA11,2016-06-30,2015-07-21,MR,Jade,Retail,106992.5625,8102.5199999999995,1,5281.4202,794105.5705,480600.227306,167400.079174,365148.17270148,58105.732599999996,598191.2945000001,2,2,-345,4249,1
NZ34739,31,M,2015-04-15,BC_25,E,Electrical Engineer,IA7,2016-06-14,2016-05-03,MR,Platinum,Private Bank,74335.22,21749.8,3,1133.8999999999999,685556.875,159081.75,127265.4,131719.68899999998,36057.0,233827.35,1,4,-42,3584,1
NZ49852,75,F,2000-05-18,BC_24,I,Accounting Assistant IV,IA10,2015-12-25,2016-06-05,H,Gold,Institutional,29126.281800000004,20856.0,1,222.4695,72179.349,541414.860888,295824.614712,215114.72926415998,11335.7013,266840.1615,2,1,163,9029,1
NZ15739,50,F,1996-07-26,BC_22,E,Human Resources Assistant I,IA19,2015-11-29,2015-07-07,H,Platinum,Investments Only,205568.3328,22084.600000000002,1,3975.5407999999998,119101.87520000001,606081.495096,661179.8128320001,65488.28622336002,23952.420800000004,1007604.7828000002,2,5,-145,10421,1
NZ35208,38,F,2001-08-01,BC_16,A,Office Assistant II,IA7,2016-06-02,2016-02-09,H,Silver,Private Bank,470262.68249999994,27056.949999999997,1,12294.4345,962473.899,656372.921465,213216.681495,141350.11767345,81767.013,1104006.8084999998,2,5,-114,8589,1
NZ23172,32,F,1997-03-28,BC_18,E,Programmer Analyst I,IA17,2015-12-23,2015-06-19,MR,Jade,Retail,279238.43999999994,29395.85,1,7439.3550000000005,2667556.661,891713.7737200002,428485.83931999997,88823.95642119998,12415.018,1303515.444,1,5,-187,10176,1
NZ89615,37,F,2003-10-17,BC_47,E,Dental Hygienist,IA21,2016-04-30,2015-06-23,MR,Platinum,Institutional,292010.26800000004,30493.32,1,7061.802000000001,1220492.394,1204591.4694000003,558492.4085400001,622445.2647336001,66410.85,203262.57600000003,3,2,-312,7782,1
NZ78041,76,F,2008-09-11,BC_45,E,Senior Financial Analyst,IA18,2016-02-07,2015-02-13,H,Silver,Retail,26996.1138,8835.5,3,837.8595999999999,303226.5536,594754.6678919999,347994.75249,301806.3580685999,10935.339599999998,754076.7231999999,0,1,-359,5991,1
NZ25027,31,M,2014-03-28,BC_6,I,Office Assistant II,IA17,2015-12-14,2016-04-01,MR,Jade,Private Bank,144581.54880000002,33769.840000000004,1,37.3828,639113.1916,351609.97648400004,342708.45809200004,61420.4769048,33538.5336,464417.61600000004,3,2,109,3967,1
NZ70133,63,M,2010-04-25,BC_1,E,Budget/Accounting Analyst IV,IA12,2016-03-08,2015-05-13,MR,Jade,Private Bank,158603.634,32769.659999999996,1,1717.2540000000001,309892.968,95126.01945,134905.99122000003,38050.40778000001,3524.367,507150.56700000004,1,1,-300,5400,1
NZ96246,65,M,2009-08-05,BC_31,E,Programmer I,IA1,2016-01-27,2015-03-13,H,Silver,Retail,342068.3712,39111.119999999995,1,1136.268,834035.832,1436044.5288,779567.02992,717475.1998176001,17553.564,350589.708,1,2,-320,5663,1
NZ74738,61,M,1999-09-05,BC_6,E,Financial Analyst,IA1,2016-01-16,2014-11-19,H,Jade,Retail,308171.0775,12327.539999999999,2,2943.0983999999994,1486877.4119999998,1486770.7987199998,582653.4211199998,438798.3005952,21152.115599999997,1676630.6687999999,3,2,-423,9285,1
NZ94482,30,F,1995-08-19,BC_28,E,Accounting Assistant IV,IA3,2016-07-27,2015-10-08,H,Jade,Retail,103215.1572,20290.12,1,2321.559,227116.49040000004,1719422.7484500003,854304.38445,274783.2203655,5576.6706,984930.5244000001,2,2,-293,10763,1
NZ54803,20,M,1991-04-19,BC_33,I,Programmer IV,IA6,2015-08-21,2015-12-18,H,Jade,Institutional,53067.7068,8824.74,1,4588.804,844190.9608000001,968531.373436,384210.7927679999,357956.38859552005,40855.9888,773156.9186,2,1,119,12346,1
NZ22264,76,F,1997-05-04,BC_43,A,Librarian,IA10,2016-06-01,2016-04-29,H,Silver,Private Bank,16653.967200000003,4538.43,1,2908.6533000000004,238129.227,446980.03904700006,152458.307892,112541.95091664001,1473.6573,878113.7586000001,2,1,-33,10139,1
NZ66283,45,F,2005-03-21,BC_29,M,Research Nurse,IA18,2015-09-14,2015-11-23,L,Gold,Retail,98173.59999999999,31953.2,1,603.86,596226.0760000001,90491.87412000002,48151.63944,33473.69141760001,28781.232000000004,478424.54400000005,1,1,70,7261,1
NZ45825,37,M,1997-07-05,BC_33,E,Software Test Engineer I,IA11,2015-10-25,2015-11-27,H,Jade,Retail,410110.87039999996,14944.16,1,1866.1632,1482143.3088,382944.190464,139615.06944,202242.4005888,19862.0928,874667.0592,1,4,33,10077,1
NZ94895,68,F,1991-08-26,BC_23,E,Analog Circuit Design manager,IA3,2016-07-17,2016-01-17,L,Jade,Retail,160073.1,25457.4,1,6022.295999999999,1097639.298,924637.87332,292487.49053999997,787734.8575866001,64209.6,189631.764,1,4,-182,12217,1
NZ66583,84,F,2012-06-26,BC_18,M,Account Representative I,IA2,2015-10-05,2015-01-07,L,Jade,Retail,117125.41619999999,49597.2,1,647.7237,153107.11529999998,454769.73323099996,360679.4435969999,155562.61219487997,35199.7911,321595.1172,3,2,-271,4607,1
NZ73582,65,F,1999-12-27,BC_16,E,Human Resources Assistant I,IA19,2016-06-15,2015-06-02,H,Platinum,Private Bank,155135.6928,9966.0,3,3955.7232000000004,657469.3356,613776.676392,268778.021688,136354.70085335997,1902.4632,971004.8304000001,0,2,-379,9172,1
NZ62295,67,F,2008-10-02,BC_18,A,Programmer III,IA21,2016-05-03,2014-12-19,L,Silver,Investments Only,173146.1942,20433.78,3,2343.8639999999996,88510.51199999999,840866.8463999999,518534.55528000003,169434.6695496,23216.844,1767385.4519999998,0,2,-501,5970,1
NZ39698,67,M,2005-06-08,BC_42,E,Database Administrator III,IA6,2016-04-03,2015-03-09,MR,Jade,Investments Only,341330.12760000007,11338.71,1,3415.7592000000004,1880586.0318,1771992.833205,479637.15786,622462.4448672,53199.9867,2148499.8087000004,3,4,-391,7182,1
NZ96489,48,M,1999-05-29,BC_40,E,Research Associate,IA17,2016-07-27,2016-03-29,H,Jade,Investments Only,113038.07129999998,21105.0,2,6217.3125,874240.7625,1153249.453125,655045.689375,326415.72521250014,58641.975,814075.7625,3,2,-120,9384,1
NZ62970,41,M,2015-11-25,BC_24,I,Operator,IA22,2015-08-19,2016-03-19,H,Platinum,Commercial,204694.7112,21047.14,1,1101.12,440353.605,78211.3725,32327.3673,66917.65031099999,36275.115,791117.985,1,2,213,3360,1
NZ53584,76,F,2010-06-26,BC_2,A,Pharmacist,IA16,2015-06-08,2015-07-22,H,Jade,Retail,55512.3249,8663.46,2,832.9003,108096.90259999999,98876.79157300001,80220.79316300001,90388.31229644999,4904.1059,142258.8794,1,1,44,5338,1
NZ34425,50,M,1995-05-05,BC_11,A,Programmer Analyst IV,IA10,2016-07-19,2016-01-26,H,Silver,Private Bank,71909.9289,19065.629999999997,1,1349.1845999999998,172488.8697,86942.183445,117627.659955,36464.57458605,20616.8877,430296.10349999997,0,2,-175,10869,1
NZ53485,23,M,1996-07-27,BC_7,E,Media Manager II,IA15,2016-03-22,2015-08-22,L,Jade,Retail,43256.08,30778.800000000003,2,3315.884,321822.64400000003,95899.26632,29507.46656,31921.71382399999,17592.431999999997,747541.0800000001,1,1,-213,10420,1
NZ40496,18,F,1993-12-08,BC_2,I,Accounting Assistant III,IA4,2016-07-09,2015-06-25,MR,Gold,Retail,91589.4848,32407.920000000002,1,257.9288,672627.0484,280502.976792,126423.876864,198801.54636864,40677.746,798973.8487999999,2,3,-380,11382,1
NZ72603,46,F,2010-08-22,BC_5,A,Financial Analyst,IA18,2015-11-05,2016-03-12,MR,Silver,Private Bank,22388.5116,14415.44,2,1184.0192,146552.6608,148409.62572800004,140459.110064,127049.24031072001,12347.608000000002,292069.96,1,1,128,5281,1
NZ56984,35,M,2007-08-01,BC_39,A,Pharmacist,IA22,2015-09-11,2016-01-10,H,Jade,Private Bank,48321.545999999995,18298.98,2,3041.3418,730394.5371000001,209527.499817,173479.75791300004,45600.39350855999,31444.099799999996,110925.9267,1,2,121,6398,1
NZ31180,47,F,2010-07-17,BC_3,E,Health Coach II,IA12,2015-08-12,2015-04-29,L,Silver,Investments Only,67296.9222,14652.900000000001,1,4151.6064,1648965.2436,570772.5066359999,235318.48957799998,175137.03756252004,53942.25779999999,2139037.6319999998,1,3,-105,5317,1
NZ80616,22,F,1998-02-05,BC_36,M,Programmer III,IA22,2016-07-06,2014-12-17,H,Gold,Institutional,223595.51040000003,3596.62,1,1228.3935999999999,125055.21519999999,98975.52726399997,66552.509712,20460.63054992,59807.2336,794722.4728,0,2,-567,9862,1
NZ54495,28,M,2003-06-03,BC_14,A,Compensation Analyst,IA22,2015-11-11,2016-02-28,H,Gold,Retail,155330.88749999998,33724.8,2,1763.28,39701.8845,136113.77601,117161.22492000001,47415.8369088,1055.1240000000003,292601.0295,1,2,109,7918,1
NZ88782,54,M,1992-12-11,BC_14,A,Senior Financial Analyst,IA1,2015-12-23,2014-12-11,MR,Jade,Commercial,338592.72719999996,38743.36,1,8449.337399999999,724817.0567999999,2168648.4713959997,1216939.4299919999,398157.61863327987,47583.230599999995,2251103.8601999995,0,3,-377,11744,1
NZ25223,49,M,2006-03-04,BC_20,E,Geologist I,IA18,2016-05-27,2016-02-16,H,Jade,Investments Only,193487.424,28433.34,1,2278.6608,774008.1024000001,300687.958272,135887.827296,93473.47779744002,40427.7744,199674.44640000002,1,3,-101,6913,1
NZ26937,63,F,1998-11-19,BC_38,I,Cost Accountant,IA6,2016-07-05,2015-06-20,MR,Jade,Retail,62204.5008,40020.38,1,182.96200000000002,1447905.654,516071.8862000001,127033.07968000001,167366.0824784,40382.21200000001,979165.876,1,2,-381,9575,1
NZ14766,49,M,1990-03-15,BC_12,E,Engineer IV,IA11,2016-01-17,2015-11-20,MR,Jade,Institutional,268215.696,21790.44,3,1445.6315999999997,1100717.9483999999,1399302.3060239998,742992.3748799999,252617.40745919995,16392.683999999997,605027.6735999999,3,4,-58,12746,1
